User_ID,User_Archetype,u_hist,u_adv,u_nat,u_rel,Location_Name,l_hist,l_adv,l_nat,l_rel,l_outdoor,l_lat,l_lng,c_raining,ENJOYMENT_SCORE
U0136,Family_Vacation,0.39,0.22,0.51,0.87,Jaffna Public Library,0.8,0.0,0.1,0.5,0,9.6611,80.0111,0,3.4
U0136,Family_Vacation,0.39,0.22,0.51,0.87,Riverston Gap,0.1,0.8,0.9,0.1,1,7.5167,80.7333,0,3.8
U0136,Family_Vacation,0.39,0.22,0.51,0.87,Mount Lavinia Beach,0.2,0.1,0.4,0.8,1,6.8333,79.8667,0,5.3
U0136,Family_Vacation,0.39,0.22,0.51,0.87,Dambulla Cave Temple,1.0,0.2,0.3,0.3,0,7.8565,80.6484,0,3.4
U0136,Family_Vacation,0.39,0.22,0.51,0.87,Sembuwatta Lake,0.1,0.3,0.8,0.7,1,7.4369,80.6997,0,5.0
U0136,Family_Vacation,0.39,0.22,0.51,0.87,Nine Arches Bridge,0.6,0.3,0.7,0.4,1,6.8768,81.0608,0,2.8
U0136,Family_Vacation,0.39,0.22,0.51,0.87,Muthurajawela Wetland,0.1,0.4,0.9,0.4,1,7.0333,79.85,0,3.5
U0136,Family_Vacation,0.39,0.22,0.51,0.87,Temple of the Tooth,1.0,0.1,0.2,0.6,0,7.2936,80.6413,1,4.2
U0136,Family_Vacation,0.39,0.22,0.51,0.87,Gregory Lake,0.1,0.2,0.6,0.8,1,6.9583,80.7764,0,5.7
U0136,Family_Vacation,0.39,0.22,0.51,0.87,Kumana Bird Sanctuary,0.1,0.4,1.0,0.4,1,6.5131,81.6878,0,3.7
U0137,Backpacker,0.0,0.97,0.77,0.1,Elephant Rock,0.0,0.6,0.7,0.5,1,6.81,81.82,0,4.4
U0137,Backpacker,0.0,0.97,0.77,0.1,Muthurajawela Wetland,0.1,0.4,0.9,0.4,1,7.0333,79.85,0,5.2
U0137,Backpacker,0.0,0.97,0.77,0.1,Marble Beach,0.1,0.2,0.6,0.9,1,8.5167,81.2167,0,3.9
U0137,Backpacker,0.0,0.97,0.77,0.1,Lotus Tower,0.1,0.3,0.1,0.7,0,6.9269,79.8583,0,1.7
U0137,Backpacker,0.0,0.97,0.77,0.1,Strawberry Farm Visit,0.0,0.0,0.6,0.9,0,6.94,80.74,0,3.7
U0137,Backpacker,0.0,0.97,0.77,0.1,Ravana Falls,0.2,0.3,0.8,0.5,1,6.8417,81.05,0,5.1
U0137,Backpacker,0.0,0.97,0.77,0.1,Hanthana Mountain Range,0.1,0.8,0.8,0.1,1,7.2586,80.6286,1,1.5
U0137,Backpacker,0.0,0.97,0.77,0.1,Anuradhapura Sacred City,1.0,0.1,0.3,0.2,1,8.35,80.3949,0,1.9
U0137,Backpacker,0.0,0.97,0.77,0.1,Ambuluwawa Tower,0.2,0.7,0.6,0.2,1,7.1614,80.5562,0,5.0
U0137,Backpacker,0.0,0.97,0.77,0.1,Temple of the Tooth,1.0,0.1,0.2,0.6,0,7.2936,80.6413,0,1.1
U0137,Backpacker,0.0,0.97,0.77,0.1,Minneriya National Park,0.1,0.6,1.0,0.2,1,8.0305,80.8306,1,0.5
U0137,Backpacker,0.0,0.97,0.77,0.1,Sigiriya Lion Rock,1.0,0.4,0.5,0.1,1,7.957,80.7603,1,0.0
U0137,Backpacker,0.0,0.97,0.77,0.1,Nilaveli Beach,0.1,0.2,0.5,0.9,1,8.6833,81.2,0,3.2
U0137,Backpacker,0.0,0.97,0.77,0.1,Galle Face Green,0.3,0.1,0.1,0.8,1,6.9269,79.8433,0,0.6
U0137,Backpacker,0.0,0.97,0.77,0.1,Sembuwatta Lake,0.1,0.3,0.8,0.7,1,7.4369,80.6997,0,5.1
U0138,Nature_Lover,0.06,0.55,0.95,0.44,Sembuwatta Lake,0.1,0.3,0.8,0.7,1,7.4369,80.6997,1,0.3
U0138,Nature_Lover,0.06,0.55,0.95,0.44,Weligama Surf Break,0.0,0.9,0.4,0.3,1,5.9667,80.4333,0,4.3
U0138,Nature_Lover,0.06,0.55,0.95,0.44,Delft Island,0.7,0.5,0.7,0.2,1,9.51,79.68,0,4.8
U0138,Nature_Lover,0.06,0.55,0.95,0.44,St. Clair's Falls,0.1,0.3,0.9,0.6,1,6.9389,80.6464,0,8.1
U0138,Nature_Lover,0.06,0.55,0.95,0.44,Point Pedro,0.4,0.3,0.5,0.3,1,9.8167,80.2333,0,3.4
U0138,Nature_Lover,0.06,0.55,0.95,0.44,Nagadeepa Vihara,0.8,0.1,0.4,0.4,1,9.6167,79.7667,0,2.6
U0138,Nature_Lover,0.06,0.55,0.95,0.44,Gangaramaya Temple,0.8,0.0,0.1,0.5,0,6.9169,79.855,0,1.5
U0138,Nature_Lover,0.06,0.55,0.95,0.44,Gregory Lake,0.1,0.2,0.6,0.8,1,6.9583,80.7764,0,4.3
U0138,Nature_Lover,0.06,0.55,0.95,0.44,Ritigala Forest Monastery,0.9,0.5,0.8,0.2,1,8.1189,80.6483,1,0.6
U0138,Nature_Lover,0.06,0.55,0.95,0.44,Embekke Devalaya,1.0,0.1,0.2,0.4,0,7.2186,80.5658,0,1.9
U0138,Nature_Lover,0.06,0.55,0.95,0.44,Jaffna Public Library,0.8,0.0,0.1,0.5,0,9.6611,80.0111,0,1.7
U0138,Nature_Lover,0.06,0.55,0.95,0.44,Casuarina Beach,0.1,0.2,0.5,0.8,1,9.76,79.89,0,4.2
U0138,Nature_Lover,0.06,0.55,0.95,0.44,Rose Quartz Mountain,0.4,0.6,0.8,0.2,1,7.84,80.56,0,6.1
U0138,Nature_Lover,0.06,0.55,0.95,0.44,Diyaluma Falls,0.1,0.9,0.9,0.3,1,6.7303,81.0319,0,8.0
U0138,Nature_Lover,0.06,0.55,0.95,0.44,Riverston Gap,0.1,0.8,0.9,0.1,1,7.5167,80.7333,0,7.9
U0139,Luxury_Relax,0.03,0.25,0.36,0.98,Embekke Devalaya,1.0,0.1,0.2,0.4,0,7.2186,80.5658,0,3.3
U0139,Luxury_Relax,0.03,0.25,0.36,0.98,Nilaveli Beach,0.1,0.2,0.5,0.9,1,8.6833,81.2,0,8.3
U0139,Luxury_Relax,0.03,0.25,0.36,0.98,Jaffna Fort,0.9,0.2,0.3,0.4,1,9.6611,80.0083,0,3.0
U0139,Luxury_Relax,0.03,0.25,0.36,0.98,Galle Face Green,0.3,0.1,0.1,0.8,1,6.9269,79.8433,0,5.5
U0139,Luxury_Relax,0.03,0.25,0.36,0.98,Anuradhapura Sacred City,1.0,0.1,0.3,0.2,1,8.35,80.3949,1,0.0
U0139,Luxury_Relax,0.03,0.25,0.36,0.98,Sigiriya Lion Rock,1.0,0.4,0.5,0.1,1,7.957,80.7603,1,0.0
U0139,Luxury_Relax,0.03,0.25,0.36,0.98,Yapahuwa Rock Fortress,0.9,0.4,0.4,0.1,1,7.8168,80.3107,0,1.4
U0139,Luxury_Relax,0.03,0.25,0.36,0.98,Bambarakanda Falls,0.1,0.7,0.9,0.3,1,6.77,80.83,0,2.8
U0139,Luxury_Relax,0.03,0.25,0.36,0.98,Madol Doova,0.4,0.2,0.7,0.5,1,5.9667,80.3,0,4.0
U0139,Luxury_Relax,0.03,0.25,0.36,0.98,Trincomalee Harbour,0.5,0.2,0.6,0.4,1,8.5667,81.2333,0,2.6
U0139,Luxury_Relax,0.03,0.25,0.36,0.98,Moon Plains,0.1,0.5,0.9,0.4,1,6.9583,80.8,0,3.2
U0139,Luxury_Relax,0.03,0.25,0.36,0.98,Negombo Fish Market,0.3,0.1,0.2,0.2,1,7.2,79.8333,0,1.6
U0139,Luxury_Relax,0.03,0.25,0.36,0.98,Horton Plains,0.1,0.8,1.0,0.2,1,6.8028,80.8039,0,3.0
U0139,Luxury_Relax,0.03,0.25,0.36,0.98,Hikkaduwa Coral Reef,0.1,0.6,0.7,0.5,1,6.1389,80.1,0,3.7
U0139,Luxury_Relax,0.03,0.25,0.36,0.98,Unawatuna Jungle Beach,0.1,0.5,0.7,0.8,1,6.0183,80.2525,0,6.0
U0140,Luxury_Relax,0.21,0.05,0.35,0.91,Embekke Devalaya,1.0,0.1,0.2,0.4,0,7.2186,80.5658,0,2.6
U0140,Luxury_Relax,0.21,0.05,0.35,0.91,Strawberry Farm Visit,0.0,0.0,0.6,0.9,0,6.94,80.74,1,7.5
U0140,Luxury_Relax,0.21,0.05,0.35,0.91,Ella Rock Hike,0.1,0.9,0.8,0.1,1,6.8585,81.0505,0,1.7
U0140,Luxury_Relax,0.21,0.05,0.35,0.91,Jaffna Public Library,0.8,0.0,0.1,0.5,0,9.6611,80.0111,0,3.2
U0140,Luxury_Relax,0.21,0.05,0.35,0.91,Hanthana Mountain Range,0.1,0.8,0.8,0.1,1,7.2586,80.6286,0,2.3
U0140,Luxury_Relax,0.21,0.05,0.35,0.91,Bahirawakanda Buddha,0.7,0.2,0.3,0.5,1,7.2913,80.63,0,3.6
U0140,Luxury_Relax,0.21,0.05,0.35,0.91,Moon Plains,0.1,0.5,0.9,0.4,1,6.9583,80.8,0,3.3
U0140,Luxury_Relax,0.21,0.05,0.35,0.91,Delft Island,0.7,0.5,0.7,0.2,1,9.51,79.68,0,1.6
U0140,Luxury_Relax,0.21,0.05,0.35,0.91,Nagadeepa Vihara,0.8,0.1,0.4,0.4,1,9.6167,79.7667,0,2.6
U0140,Luxury_Relax,0.21,0.05,0.35,0.91,Madol Doova,0.4,0.2,0.7,0.5,1,5.9667,80.3,1,0.0
U0140,Luxury_Relax,0.21,0.05,0.35,0.91,Elephant Rock,0.0,0.6,0.7,0.5,1,6.81,81.82,1,0.0
U0140,Luxury_Relax,0.21,0.05,0.35,0.91,Arugam Bay,0.1,0.9,0.6,0.4,1,6.8417,81.8333,0,3.3
U0140,Luxury_Relax,0.21,0.05,0.35,0.91,Temple of the Tooth,1.0,0.1,0.2,0.6,0,7.2936,80.6413,0,4.3
U0140,Luxury_Relax,0.21,0.05,0.35,0.91,Polonnaruwa Ruins,1.0,0.2,0.4,0.2,1,7.9333,81.0,0,1.6
U0140,Luxury_Relax,0.21,0.05,0.35,0.91,Old Dutch Hospital,0.7,0.1,0.1,0.9,0,6.9333,79.8417,0,7.3
U0141,Family_Vacation,0.31,0.42,0.35,0.56,Mount Lavinia Beach,0.2,0.1,0.4,0.8,1,6.8333,79.8667,0,3.6
U0141,Family_Vacation,0.31,0.42,0.35,0.56,Trincomalee Harbour,0.5,0.2,0.6,0.4,1,8.5667,81.2333,1,0.0
U0141,Family_Vacation,0.31,0.42,0.35,0.56,Independence Square,0.7,0.0,0.2,0.6,1,6.9039,79.8678,1,0.0
U0141,Family_Vacation,0.31,0.42,0.35,0.56,Hakgala Botanical Garden,0.2,0.1,0.9,0.7,1,6.9274,80.8201,0,3.1
U0141,Family_Vacation,0.31,0.42,0.35,0.56,Mihintale,1.0,0.3,0.4,0.2,1,8.35,80.5167,1,0.0
U0141,Family_Vacation,0.31,0.42,0.35,0.56,Sea Turtle Hatchery,0.1,0.1,0.7,0.5,0,5.9833,80.2833,0,2.2
U0141,Family_Vacation,0.31,0.42,0.35,0.56,Casuarina Beach,0.1,0.2,0.5,0.8,1,9.76,79.89,0,3.2
U0141,Family_Vacation,0.31,0.42,0.35,0.56,Wilpattu National Park,0.2,0.6,1.0,0.2,1,8.4333,80.0,0,2.5
U0141,Family_Vacation,0.31,0.42,0.35,0.56,Anuradhapura Sacred City,1.0,0.1,0.3,0.2,1,8.35,80.3949,0,2.7
U0141,Family_Vacation,0.31,0.42,0.35,0.56,Minneriya National Park,0.1,0.6,1.0,0.2,1,8.0305,80.8306,0,3.0
U0141,Family_Vacation,0.31,0.42,0.35,0.56,Udawattekele Sanctuary,0.2,0.5,0.9,0.4,1,7.2989,80.6433,0,2.4
U0141,Family_Vacation,0.31,0.42,0.35,0.56,Kitulgala Rafting,0.1,1.0,0.7,0.1,1,6.9833,80.4167,1,0.0
U0141,Family_Vacation,0.31,0.42,0.35,0.56,Adisham Bungalow,0.8,0.1,0.4,0.6,0,6.7767,80.925,0,2.6
U0141,Family_Vacation,0.31,0.42,0.35,0.56,Victoria Park,0.3,0.0,0.8,0.8,1,6.9708,80.7675,0,3.9
U0141,Family_Vacation,0.31,0.42,0.35,0.56,Hanthana Mountain Range,0.1,0.8,0.8,0.1,1,7.2586,80.6286,0,2.8
U0142,Historian,1.0,0.29,0.46,0.26,Udawattekele Sanctuary,0.2,0.5,0.9,0.4,1,7.2989,80.6433,0,3.3
U0142,Historian,1.0,0.29,0.46,0.26,Temple of the Tooth,1.0,0.1,0.2,0.6,0,7.2936,80.6413,0,8.3
U0142,Historian,1.0,0.29,0.46,0.26,Delft Island,0.7,0.5,0.7,0.2,1,9.51,79.68,0,5.4
U0142,Historian,1.0,0.29,0.46,0.26,Moon Plains,0.1,0.5,0.9,0.4,1,6.9583,80.8,0,2.9
U0142,Historian,1.0,0.29,0.46,0.26,Kandy Lake Stroll,0.4,0.1,0.5,0.9,1,7.2925,80.641,1,0.0
U0142,Historian,1.0,0.29,0.46,0.26,Nagadeepa Vihara,0.8,0.1,0.4,0.4,1,9.6167,79.7667,0,5.6
U0142,Historian,1.0,0.29,0.46,0.26,Point Pedro,0.4,0.3,0.5,0.3,1,9.8167,80.2333,0,2.8
U0142,Historian,1.0,0.29,0.46,0.26,Mirissa Whale Watching,0.0,0.8,0.9,0.3,1,5.9483,80.4714,0,3.4
U0142,Historian,1.0,0.29,0.46,0.26,Ritigala Forest Monastery,0.9,0.5,0.8,0.2,1,8.1189,80.6483,0,8.8
U0142,Historian,1.0,0.29,0.46,0.26,Pedro Tea Estate,0.4,0.1,0.6,0.8,1,6.9833,80.7833,1,0.0
U0142,Historian,1.0,0.29,0.46,0.26,Yala National Park,0.1,0.7,1.0,0.2,1,6.3667,81.4667,0,3.9
U0142,Historian,1.0,0.29,0.46,0.26,Marble Beach,0.1,0.2,0.6,0.9,1,8.5167,81.2167,0,2.0
U0142,Historian,1.0,0.29,0.46,0.26,Ella Rock Hike,0.1,0.9,0.8,0.1,1,6.8585,81.0505,0,3.4
U0142,Historian,1.0,0.29,0.46,0.26,Hanthana Mountain Range,0.1,0.8,0.8,0.1,1,7.2586,80.6286,0,2.6
U0142,Historian,1.0,0.29,0.46,0.26,Ceylon Tea Museum,0.8,0.0,0.2,0.6,0,7.2683,80.6319,0,6.2
U0143,Digital_Nomad,0.15,0.37,0.46,0.78,Temple of the Tooth,1.0,0.1,0.2,0.6,0,7.2936,80.6413,0,3.4
U0143,Digital_Nomad,0.15,0.37,0.46,0.78,Galle Face Green,0.3,0.1,0.1,0.8,1,6.9269,79.8433,0,4.2
U0143,Digital_Nomad,0.15,0.37,0.46,0.78,Rose Quartz Mountain,0.4,0.6,0.8,0.2,1,7.84,80.56,0,2.6
U0143,Digital_Nomad,0.15,0.37,0.46,0.78,Pasikudah Beach,0.1,0.1,0.5,1.0,1,7.9167,81.55,0,6.2
U0143,Digital_Nomad,0.15,0.37,0.46,0.78,Arugam Bay,0.1,0.9,0.6,0.4,1,6.8417,81.8333,0,3.2
U0143,Digital_Nomad,0.15,0.37,0.46,0.78,Nine Arches Bridge,0.6,0.3,0.7,0.4,1,6.8768,81.0608,0,2.6
U0143,Digital_Nomad,0.15,0.37,0.46,0.78,Yapahuwa Rock Fortress,0.9,0.4,0.4,0.1,1,7.8168,80.3107,0,1.3
U0143,Digital_Nomad,0.15,0.37,0.46,0.78,Kelaniya Raja Maha Vihara,0.9,0.0,0.1,0.5,0,6.95,79.9167,0,2.5
U0143,Digital_Nomad,0.15,0.37,0.46,0.78,Sea Turtle Hatchery,0.1,0.1,0.7,0.5,0,5.9833,80.2833,0,3.0
U0143,Digital_Nomad,0.15,0.37,0.46,0.78,Hikkaduwa Coral Reef,0.1,0.6,0.7,0.5,1,6.1389,80.1,0,3.6
U0143,Digital_Nomad,0.15,0.37,0.46,0.78,Bahirawakanda Buddha,0.7,0.2,0.3,0.5,1,7.2913,80.63,0,3.5
U0143,Digital_Nomad,0.15,0.37,0.46,0.78,Avukana Buddha Statue,0.9,0.1,0.2,0.5,1,8.01,80.51,1,0.0
U0143,Digital_Nomad,0.15,0.37,0.46,0.78,Sembuwatta Lake,0.1,0.3,0.8,0.7,1,7.4369,80.6997,0,4.7
U0143,Digital_Nomad,0.15,0.37,0.46,0.78,Yala National Park,0.1,0.7,1.0,0.2,1,6.3667,81.4667,0,3.8
U0143,Digital_Nomad,0.15,0.37,0.46,0.78,Minneriya National Park,0.1,0.6,1.0,0.2,1,8.0305,80.8306,0,3.2
U0144,Historian,0.89,0.29,0.42,0.51,Pigeon Island,0.1,0.7,0.9,0.3,1,8.7167,81.2,1,0.0
U0144,Historian,0.89,0.29,0.42,0.51,Old Dutch Hospital,0.7,0.1,0.1,0.9,0,6.9333,79.8417,1,4.6
U0144,Historian,0.89,0.29,0.42,0.51,Royal Botanical Gardens,0.3,0.1,0.9,0.8,1,7.2697,80.5967,0,3.0
U0144,Historian,0.89,0.29,0.42,0.51,Ella Rock Hike,0.1,0.9,0.8,0.1,1,6.8585,81.0505,0,2.9
U0144,Historian,0.89,0.29,0.42,0.51,Negombo Fish Market,0.3,0.1,0.2,0.2,1,7.2,79.8333,0,1.6
U0144,Historian,0.89,0.29,0.42,0.51,Hikkaduwa Coral Reef,0.1,0.6,0.7,0.5,1,6.1389,80.1,0,2.7
U0144,Historian,0.89,0.29,0.42,0.51,Sinharaja Forest Reserve,0.1,0.7,1.0,0.2,1,6.4167,80.5,0,3.6
U0144,Historian,0.89,0.29,0.42,0.51,Independence Square,0.7,0.0,0.2,0.6,1,6.9039,79.8678,0,5.1
U0144,Historian,0.89,0.29,0.42,0.51,Kelaniya Raja Maha Vihara,0.9,0.0,0.1,0.5,0,6.95,79.9167,0,7.8
U0144,Historian,0.89,0.29,0.42,0.51,Nilaveli Beach,0.1,0.2,0.5,0.9,1,8.6833,81.2,1,0.0
U0144,Historian,0.89,0.29,0.42,0.51,Trincomalee Harbour,0.5,0.2,0.6,0.4,1,8.5667,81.2333,0,3.8
U0144,Historian,0.89,0.29,0.42,0.51,Pedro Tea Estate,0.4,0.1,0.6,0.8,1,6.9833,80.7833,0,3.9
U0144,Historian,0.89,0.29,0.42,0.51,Hiriwadunna Village Trek,0.3,0.2,0.7,0.8,1,8.0197,80.7631,0,3.1
U0144,Historian,0.89,0.29,0.42,0.51,Diyaluma Falls,0.1,0.9,0.9,0.3,1,6.7303,81.0319,0,2.7
U0144,Historian,0.89,0.29,0.42,0.51,Marble Beach,0.1,0.2,0.6,0.9,1,8.5167,81.2167,1,0.0
U0145,Luxury_Relax,0.23,0.19,0.36,0.71,Nagadeepa Vihara,0.8,0.1,0.4,0.4,1,9.6167,79.7667,0,2.5
U0145,Luxury_Relax,0.23,0.19,0.36,0.71,Embekke Devalaya,1.0,0.1,0.2,0.4,0,7.2186,80.5658,1,2.1
U0145,Luxury_Relax,0.23,0.19,0.36,0.71,Nilaveli Beach,0.1,0.2,0.5,0.9,1,8.6833,81.2,0,5.2
U0145,Luxury_Relax,0.23,0.19,0.36,0.71,Yala National Park,0.1,0.7,1.0,0.2,1,6.3667,81.4667,0,2.4
U0145,Luxury_Relax,0.23,0.19,0.36,0.71,Sembuwatta Lake,0.1,0.3,0.8,0.7,1,7.4369,80.6997,0,4.1
U0145,Luxury_Relax,0.23,0.19,0.36,0.71,Minneriya National Park,0.1,0.6,1.0,0.2,1,8.0305,80.8306,0,2.3
U0145,Luxury_Relax,0.23,0.19,0.36,0.71,Unawatuna Jungle Beach,0.1,0.5,0.7,0.8,1,6.0183,80.2525,0,4.6
U0145,Luxury_Relax,0.23,0.19,0.36,0.71,Ambuluwawa Tower,0.2,0.7,0.6,0.2,1,7.1614,80.5562,1,0.0
U0145,Luxury_Relax,0.23,0.19,0.36,0.71,Gangaramaya Temple,0.8,0.0,0.1,0.5,0,6.9169,79.855,0,2.9
U0145,Luxury_Relax,0.23,0.19,0.36,0.71,Mirissa Whale Watching,0.0,0.8,0.9,0.3,1,5.9483,80.4714,0,2.3
U0145,Luxury_Relax,0.23,0.19,0.36,0.71,Lotus Tower,0.1,0.3,0.1,0.7,0,6.9269,79.8583,0,3.7
U0145,Luxury_Relax,0.23,0.19,0.36,0.71,Gregory Lake,0.1,0.2,0.6,0.8,1,6.9583,80.7764,0,4.7
U0145,Luxury_Relax,0.23,0.19,0.36,0.71,Parakrama Samudra,0.4,0.1,0.6,0.8,1,7.9333,81.0,0,4.3
U0145,Luxury_Relax,0.23,0.19,0.36,0.71,Diyaluma Falls,0.1,0.9,0.9,0.3,1,6.7303,81.0319,0,2.5
U0145,Luxury_Relax,0.23,0.19,0.36,0.71,Riverston Gap,0.1,0.8,0.9,0.1,1,7.5167,80.7333,0,2.8
U0146,Backpacker,0.14,0.84,0.75,0.32,Muthurajawela Wetland,0.1,0.4,0.9,0.4,1,7.0333,79.85,0,4.8
U0146,Backpacker,0.14,0.84,0.75,0.32,Ceylon Tea Museum,0.8,0.0,0.2,0.6,0,7.2683,80.6319,0,2.0
U0146,Backpacker,0.14,0.84,0.75,0.32,Galle Fort,0.9,0.1,0.2,0.8,1,6.0311,80.217,0,2.2
U0146,Backpacker,0.14,0.84,0.75,0.32,Yapahuwa Rock Fortress,0.9,0.4,0.4,0.1,1,7.8168,80.3107,0,3.2
U0146,Backpacker,0.14,0.84,0.75,0.32,Old Dutch Hospital,0.7,0.1,0.1,0.9,0,6.9333,79.8417,0,2.7
U0146,Backpacker,0.14,0.84,0.75,0.32,Rose Quartz Mountain,0.4,0.6,0.8,0.2,1,7.84,80.56,0,5.2
U0146,Backpacker,0.14,0.84,0.75,0.32,Temple of the Tooth,1.0,0.1,0.2,0.6,0,7.2936,80.6413,1,1.8
U0146,Backpacker,0.14,0.84,0.75,0.32,Nagadeepa Vihara,0.8,0.1,0.4,0.4,1,9.6167,79.7667,0,2.0
U0146,Backpacker,0.14,0.84,0.75,0.32,Pigeon Island,0.1,0.7,0.9,0.3,1,8.7167,81.2,0,5.7
U0146,Backpacker,0.14,0.84,0.75,0.32,Sea Turtle Hatchery,0.1,0.1,0.7,0.5,0,5.9833,80.2833,0,3.7
U0146,Backpacker,0.14,0.84,0.75,0.32,Parakrama Samudra,0.4,0.1,0.6,0.8,1,7.9333,81.0,0,3.2
U0146,Backpacker,0.14,0.84,0.75,0.32,St. Clair's Falls,0.1,0.3,0.9,0.6,1,6.9389,80.6464,0,5.4
U0146,Backpacker,0.14,0.84,0.75,0.32,Kumana Bird Sanctuary,0.1,0.4,1.0,0.4,1,6.5131,81.6878,1,1.0
U0146,Backpacker,0.14,0.84,0.75,0.32,Udawalawe National Park,0.1,0.6,1.0,0.2,1,6.4333,80.8833,1,1.3
U0146,Backpacker,0.14,0.84,0.75,0.32,Pasikudah Beach,0.1,0.1,0.5,1.0,1,7.9167,81.55,0,2.6
U0147,Family_Vacation,0.49,0.42,0.63,0.92,Negombo Fish Market,0.3,0.1,0.2,0.2,1,7.2,79.8333,0,1.4
U0147,Family_Vacation,0.49,0.42,0.63,0.92,Marble Beach,0.1,0.2,0.6,0.9,1,8.5167,81.2167,0,8.2
U0147,Family_Vacation,0.49,0.42,0.63,0.92,Nilaveli Beach,0.1,0.2,0.5,0.9,1,8.6833,81.2,0,7.9
U0147,Family_Vacation,0.49,0.42,0.63,0.92,Sembuwatta Lake,0.1,0.3,0.8,0.7,1,7.4369,80.6997,1,0.1
U0147,Family_Vacation,0.49,0.42,0.63,0.92,Dambulla Cave Temple,1.0,0.2,0.3,0.3,0,7.8565,80.6484,0,4.3
U0147,Family_Vacation,0.49,0.42,0.63,0.92,Delft Island,0.7,0.5,0.7,0.2,1,9.51,79.68,0,3.8
U0147,Family_Vacation,0.49,0.42,0.63,0.92,Ceylon Tea Museum,0.8,0.0,0.2,0.6,0,7.2683,80.6319,1,4.5
U0147,Family_Vacation,0.49,0.42,0.63,0.92,Galle Face Green,0.3,0.1,0.1,0.8,1,6.9269,79.8433,1,0.3
U0147,Family_Vacation,0.49,0.42,0.63,0.92,Lipton's Seat,0.3,0.5,0.9,0.4,1,6.7833,81.0167,1,0.0
U0147,Family_Vacation,0.49,0.42,0.63,0.92,Gregory Lake,0.1,0.2,0.6,0.8,1,6.9583,80.7764,0,5.4
U0147,Family_Vacation,0.49,0.42,0.63,0.92,Riverston Gap,0.1,0.8,0.9,0.1,1,7.5167,80.7333,1,0.0
U0147,Family_Vacation,0.49,0.42,0.63,0.92,Udawalawe National Park,0.1,0.6,1.0,0.2,1,6.4333,80.8833,0,4.9
U0147,Family_Vacation,0.49,0.42,0.63,0.92,Coconut Tree Hill,0.0,0.1,0.5,0.9,1,5.9381,80.4667,0,7.5
U0147,Family_Vacation,0.49,0.42,0.63,0.92,Koneswaram Temple,0.9,0.1,0.5,0.4,1,8.5825,81.2456,0,3.6
U0147,Family_Vacation,0.49,0.42,0.63,0.92,Pidurangala Rock,0.6,0.8,0.6,0.2,1,7.9636,80.7633,0,3.0
U0148,Digital_Nomad,0.3,0.56,0.44,0.89,Sigiriya Lion Rock,1.0,0.4,0.5,0.1,1,7.957,80.7603,0,3.1
U0148,Digital_Nomad,0.3,0.56,0.44,0.89,Dambulla Cave Temple,1.0,0.2,0.3,0.3,0,7.8565,80.6484,0,2.4
U0148,Digital_Nomad,0.3,0.56,0.44,0.89,Sea Turtle Hatchery,0.1,0.1,0.7,0.5,0,5.9833,80.2833,1,3.8
U0148,Digital_Nomad,0.3,0.56,0.44,0.89,Lipton's Seat,0.3,0.5,0.9,0.4,1,6.7833,81.0167,0,3.4
U0148,Digital_Nomad,0.3,0.56,0.44,0.89,Jaffna Public Library,0.8,0.0,0.1,0.5,0,9.6611,80.0111,1,3.2
U0148,Digital_Nomad,0.3,0.56,0.44,0.89,Royal Botanical Gardens,0.3,0.1,0.9,0.8,1,7.2697,80.5967,0,5.8
U0148,Digital_Nomad,0.3,0.56,0.44,0.89,Moon Plains,0.1,0.5,0.9,0.4,1,6.9583,80.8,0,3.7
U0148,Digital_Nomad,0.3,0.56,0.44,0.89,Casuarina Beach,0.1,0.2,0.5,0.8,1,9.76,79.89,0,5.5
U0148,Digital_Nomad,0.3,0.56,0.44,0.89,Adisham Bungalow,0.8,0.1,0.4,0.6,0,6.7767,80.925,0,4.0
U0148,Digital_Nomad,0.3,0.56,0.44,0.89,Mihintale,1.0,0.3,0.4,0.2,1,8.35,80.5167,0,2.8
U0148,Digital_Nomad,0.3,0.56,0.44,0.89,Gangaramaya Temple,0.8,0.0,0.1,0.5,0,6.9169,79.855,0,3.1
U0148,Digital_Nomad,0.3,0.56,0.44,0.89,Sembuwatta Lake,0.1,0.3,0.8,0.7,1,7.4369,80.6997,0,4.5
U0148,Digital_Nomad,0.3,0.56,0.44,0.89,Ambuluwawa Tower,0.2,0.7,0.6,0.2,1,7.1614,80.5562,0,2.9
U0148,Digital_Nomad,0.3,0.56,0.44,0.89,Sinharaja Forest Reserve,0.1,0.7,1.0,0.2,1,6.4167,80.5,0,3.4
U0148,Digital_Nomad,0.3,0.56,0.44,0.89,Trincomalee Harbour,0.5,0.2,0.6,0.4,1,8.5667,81.2333,1,0.0
U0149,Nature_Lover,0.2,0.58,0.96,0.44,Moon Plains,0.1,0.5,0.9,0.4,1,6.9583,80.8,0,8.5
U0149,Nature_Lover,0.2,0.58,0.96,0.44,Ravana Falls,0.2,0.3,0.8,0.5,1,6.8417,81.05,1,1.3
U0149,Nature_Lover,0.2,0.58,0.96,0.44,Sinharaja Forest Reserve,0.1,0.7,1.0,0.2,1,6.4167,80.5,0,8.9
U0149,Nature_Lover,0.2,0.58,0.96,0.44,Minneriya National Park,0.1,0.6,1.0,0.2,1,8.0305,80.8306,1,3.7
